,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,
171,andaman-&-nicobar-islands,2022,2,744103,230746,561168775.6,"insert into top_trans values (171,'andaman-&-nicobar-islands',2022,2,744103,230746,561168775.562239);"
172,andaman-&-nicobar-islands,2022,2,744105,176252,415796516.6,"insert into top_trans values (172,'andaman-&-nicobar-islands',2022,2,744105,176252,415796516.603492);"
173,andaman-&-nicobar-islands,2022,2,744102,101551,240451609.2,"insert into top_trans values (173,'andaman-&-nicobar-islands',2022,2,744102,101551,240451609.192299);"
174,andaman-&-nicobar-islands,2022,2,744104,47069,94335358.34,"insert into top_trans values (174,'andaman-&-nicobar-islands',2022,2,744104,47069,94335358.3401795);"
175,andaman-&-nicobar-islands,2022,2,744211,40245,108788594.6,"insert into top_trans values (175,'andaman-&-nicobar-islands',2022,2,744211,40245,108788594.628471);"
176,andaman-&-nicobar-islands,2022,2,744107,36402,82851064.58,"insert into top_trans values (176,'andaman-&-nicobar-islands',2022,2,744107,36402,82851064.5819585);"
177,andaman-&-nicobar-islands,2022,2,744112,32548,70178309.13,"insert into top_trans values (177,'andaman-&-nicobar-islands',2022,2,744112,32548,70178309.1288583);"
178,andaman-&-nicobar-islands,2022,2,744202,27750,84587978.84,"insert into top_trans values (178,'andaman-&-nicobar-islands',2022,2,744202,27750,84587978.8405464);"
179,andaman-&-nicobar-islands,2022,2,744301,26170,74485462.68,"insert into top_trans values (179,'andaman-&-nicobar-islands',2022,2,744301,26170,74485462.6804469);"
180,andaman-&-nicobar-islands,2022,3,744104,497273,951370315.4,"insert into top_trans values (180,'andaman-&-nicobar-islands',2022,3,744104,497273,951370315.409076);"
181,andaman-&-nicobar-islands,2022,3,744103,259994,545653686.3,"insert into top_trans values (181,'andaman-&-nicobar-islands',2022,3,744103,259994,545653686.306273);"
182,andaman-&-nicobar-islands,2022,3,744101,213864,444967255.8,"insert into top_trans values (182,'andaman-&-nicobar-islands',2022,3,744101,213864,444967255.802143);"
183,andaman-&-nicobar-islands,2022,3,744105,208055,438754611.5,"insert into top_trans values (183,'andaman-&-nicobar-islands',2022,3,744105,208055,438754611.537526);"
184,andaman-&-nicobar-islands,2022,3,744102,114416,239581586.8,"insert into top_trans values (184,'andaman-&-nicobar-islands',2022,3,744102,114416,239581586.790242);"
185,andaman-&-nicobar-islands,2022,3,744107,40466,85492008.49,"insert into top_trans values (185,'andaman-&-nicobar-islands',2022,3,744107,40466,85492008.4947712);"
186,andaman-&-nicobar-islands,2022,3,744112,38350,74030563.48,"insert into top_trans values (186,'andaman-&-nicobar-islands',2022,3,744112,38350,74030563.4835801);"
187,andaman-&-nicobar-islands,2022,3,744211,37918,89671382.07,"insert into top_trans values (187,'andaman-&-nicobar-islands',2022,3,744211,37918,89671382.0690114);"
188,andaman-&-nicobar-islands,2022,3,744202,29918,85509005.85,"insert into top_trans values (188,'andaman-&-nicobar-islands',2022,3,744202,29918,85509005.8457674);"
189,andaman-&-nicobar-islands,2022,3,744301,27668,70002553.35,"insert into top_trans values (189,'andaman-&-nicobar-islands',2022,3,744301,27668,70002553.3528817);"
190,andaman-&-nicobar-islands,2022,4,744104,684366,1309407988,"insert into top_trans values (190,'andaman-&-nicobar-islands',2022,4,744104,684366,1309407988.2902);"
191,andaman-&-nicobar-islands,2022,4,744103,304600,612929267.2,"insert into top_trans values (191,'andaman-&-nicobar-islands',2022,4,744103,304600,612929267.177314);"
192,andaman-&-nicobar-islands,2022,4,744105,258097,505662756.1,"insert into top_trans values (192,'andaman-&-nicobar-islands',2022,4,744105,258097,505662756.112893);"
193,andaman-&-nicobar-islands,2022,4,744101,243494,467192496.2,"insert into top_trans values (193,'andaman-&-nicobar-islands',2022,4,744101,243494,467192496.173912);"
194,andaman-&-nicobar-islands,2022,4,744102,134923,264371699.7,"insert into top_trans values (194,'andaman-&-nicobar-islands',2022,4,744102,134923,264371699.73904);"
195,andaman-&-nicobar-islands,2022,4,744211,56491,137253267.7,"insert into top_trans values (195,'andaman-&-nicobar-islands',2022,4,744211,56491,137253267.666129);"
196,andaman-&-nicobar-islands,2022,4,744107,54192,104539818.5,"insert into top_trans values (196,'andaman-&-nicobar-islands',2022,4,744107,54192,104539818.471272);"
197,andaman-&-nicobar-islands,2022,4,744112,46364,82461782.48,"insert into top_trans values (197,'andaman-&-nicobar-islands',2022,4,744112,46364,82461782.4774999);"
198,andaman-&-nicobar-islands,2022,4,744202,34689,94217164.86,"insert into top_trans values (198,'andaman-&-nicobar-islands',2022,4,744202,34689,94217164.8590957);"
199,andaman-&-nicobar-islands,2022,4,744301,33669,82466591.08,"insert into top_trans values (199,'andaman-&-nicobar-islands',2022,4,744301,33669,82466591.0763207);"
200,andhra-pradesh,2018,1,517501,110496,163487278.8,"insert into top_trans values (200,'andhra-pradesh',2018,1,517501,110496,163487278.844495);"
201,andhra-pradesh,2018,1,520001,96883,170605900.5,"insert into top_trans values (201,'andhra-pradesh',2018,1,520001,96883,170605900.546687);"
202,andhra-pradesh,2018,1,515001,92754,133522310.8,"insert into top_trans values (202,'andhra-pradesh',2018,1,515001,92754,133522310.757041);"
203,andhra-pradesh,2018,1,517507,88132,127450018.2,"insert into top_trans values (203,'andhra-pradesh',2018,1,517507,88132,127450018.210158);"
204,andhra-pradesh,2018,1,516001,84644,131194265.5,"insert into top_trans values (204,'andhra-pradesh',2018,1,516001,84644,131194265.524371);"
205,andhra-pradesh,2018,1,518502,82421,68040306.14,"insert into top_trans values (205,'andhra-pradesh',2018,1,518502,82421,68040306.1388102);"
206,andhra-pradesh,2018,1,530016,81891,140880970.1,"insert into top_trans values (206,'andhra-pradesh',2018,1,530016,81891,140880970.099056);"
207,andhra-pradesh,2018,1,520010,69581,119009922,"insert into top_trans values (207,'andhra-pradesh',2018,1,520010,69581,119009921.974018);"
208,andhra-pradesh,2018,1,516360,68340,101612118.9,"insert into top_trans values (208,'andhra-pradesh',2018,1,516360,68340,101612118.884806);"
209,andhra-pradesh,2018,1,518501,68193,81006512.72,"insert into top_trans values (209,'andhra-pradesh',2018,1,518501,68193,81006512.716776);"
210,andhra-pradesh,2018,2,517501,165506,305629373.2,"insert into top_trans values (210,'andhra-pradesh',2018,2,517501,165506,305629373.158633);"
211,andhra-pradesh,2018,2,518502,140893,127814123.9,"insert into top_trans values (211,'andhra-pradesh',2018,2,518502,140893,127814123.873948);"
212,andhra-pradesh,2018,2,515001,129798,285924993.6,"insert into top_trans values (212,'andhra-pradesh',2018,2,515001,129798,285924993.616361);"
213,andhra-pradesh,2018,2,517507,127731,243405277.9,"insert into top_trans values (213,'andhra-pradesh',2018,2,517507,127731,243405277.904813);"
214,andhra-pradesh,2018,2,520001,123176,271911611,"insert into top_trans values (214,'andhra-pradesh',2018,2,520001,123176,271911611.049583);"
215,andhra-pradesh,2018,2,516001,114806,242175477.6,"insert into top_trans values (215,'andhra-pradesh',2018,2,516001,114806,242175477.611507);"
216,andhra-pradesh,2018,2,530016,111874,235770318,"insert into top_trans values (216,'andhra-pradesh',2018,2,530016,111874,235770318.030544);"
217,andhra-pradesh,2018,2,520010,100630,220730389.6,"insert into top_trans values (217,'andhra-pradesh',2018,2,520010,100630,220730389.649036);"
218,andhra-pradesh,2018,2,516360,96619,197068813.6,"insert into top_trans values (218,'andhra-pradesh',2018,2,516360,96619,197068813.604472);"
219,andhra-pradesh,2018,2,518501,93442,163942778.2,"insert into top_trans values (219,'andhra-pradesh',2018,2,518501,93442,163942778.229475);"
220,andhra-pradesh,2018,3,518502,1300146,709765830,"insert into top_trans values (220,'andhra-pradesh',2018,3,518502,1300146,709765829.964972);"
221,andhra-pradesh,2018,3,533437,421968,240766495.1,"insert into top_trans values (221,'andhra-pradesh',2018,3,533437,421968,240766495.058534);"
222,andhra-pradesh,2018,3,518501,296154,291247918.8,"insert into top_trans values (222,'andhra-pradesh',2018,3,518501,296154,291247918.846225);"
223,andhra-pradesh,2018,3,517501,295403,466133618.6,"insert into top_trans values (223,'andhra-pradesh',2018,3,517501,295403,466133618.601498);"
224,andhra-pradesh,2018,3,515001,276595,438158383.2,"insert into top_trans values (224,'andhra-pradesh',2018,3,515001,276595,438158383.224727);"
225,andhra-pradesh,2018,3,530016,234494,380410223.2,"insert into top_trans values (225,'andhra-pradesh',2018,3,530016,234494,380410223.195269);"
226,andhra-pradesh,2018,3,517507,233347,386563858.7,"insert into top_trans values (226,'andhra-pradesh',2018,3,517507,233347,386563858.689868);"
227,andhra-pradesh,2018,3,516259,220165,109844218.7,"insert into top_trans values (227,'andhra-pradesh',2018,3,516259,220165,109844218.671292);"
228,andhra-pradesh,2018,3,520011,213275,291805923,"insert into top_trans values (228,'andhra-pradesh',2018,3,520011,213275,291805923.001112);"
229,andhra-pradesh,2018,3,520001,206435,371140000.3,"insert into top_trans values (229,'andhra-pradesh',2018,3,520001,206435,371140000.307402);"
230,andhra-pradesh,2018,4,518502,441662,332201263.3,"insert into top_trans values (230,'andhra-pradesh',2018,4,518502,441662,332201263.282926);"
231,andhra-pradesh,2018,4,517501,423357,714887920,"insert into top_trans values (231,'andhra-pradesh',2018,4,517501,423357,714887920.033485);"
232,andhra-pradesh,2018,4,530016,367619,575982481.3,"insert into top_trans values (232,'andhra-pradesh',2018,4,530016,367619,575982481.338958);"
233,andhra-pradesh,2018,4,515001,355695,651952970.9,"insert into top_trans values (233,'andhra-pradesh',2018,4,515001,355695,651952970.930275);"
234,andhra-pradesh,2018,4,517507,318300,594747982,"insert into top_trans values (234,'andhra-pradesh',2018,4,517507,318300,594747982.045811);"
235,andhra-pradesh,2018,4,530003,277131,356075793.9,"insert into top_trans values (235,'andhra-pradesh',2018,4,530003,277131,356075793.858554);"
236,andhra-pradesh,2018,4,516001,269798,572252390.2,"insert into top_trans values (236,'andhra-pradesh',2018,4,516001,269798,572252390.192038);"
237,andhra-pradesh,2018,4,520010,250261,492229977.2,"insert into top_trans values (237,'andhra-pradesh',2018,4,520010,250261,492229977.157011);"
238,andhra-pradesh,2018,4,530017,248725,326891428.6,"insert into top_trans values (238,'andhra-pradesh',2018,4,530017,248725,326891428.602713);"
239,andhra-pradesh,2018,4,518501,248520,357423401.6,"insert into top_trans values (239,'andhra-pradesh',2018,4,518501,248520,357423401.557196);"
240,andhra-pradesh,2019,1,530001,950821,1529039458,"insert into top_trans values (240,'andhra-pradesh',2019,1,530001,950821,1529039457.64195);"
241,andhra-pradesh,2019,1,517501,922416,1244725311,"insert into top_trans values (241,'andhra-pradesh',2019,1,517501,922416,1244725311.45739);"
242,andhra-pradesh,2019,1,520001,814616,1462807206,"insert into top_trans values (242,'andhra-pradesh',2019,1,520001,814616,1462807205.62742);"
243,andhra-pradesh,2019,1,530016,684611,960022481.6,"insert into top_trans values (243,'andhra-pradesh',2019,1,530016,684611,960022481.552491);"
244,andhra-pradesh,2019,1,517507,671661,1009128525,"insert into top_trans values (244,'andhra-pradesh',2019,1,517507,671661,1009128524.81284);"
245,andhra-pradesh,2019,1,515001,609682,1009938284,"insert into top_trans values (245,'andhra-pradesh',2019,1,515001,609682,1009938283.84644);"
246,andhra-pradesh,2019,1,518502,545426,389782597,"insert into top_trans values (246,'andhra-pradesh',2019,1,518502,545426,389782596.966567);"
247,andhra-pradesh,2019,1,530003,527667,590799502.9,"insert into top_trans values (247,'andhra-pradesh',2019,1,530003,527667,590799502.885091);"
248,andhra-pradesh,2019,1,530017,472914,531596255.9,"insert into top_trans values (248,'andhra-pradesh',2019,1,530017,472914,531596255.934966);"
249,andhra-pradesh,2019,1,520010,460133,774931063,"insert into top_trans values (249,'andhra-pradesh',2019,1,520010,460133,774931063.028919);"
250,andhra-pradesh,2019,2,530001,2602865,5218795716,"insert into top_trans values (250,'andhra-pradesh',2019,2,530001,2602865,5218795715.70141);"
251,andhra-pradesh,2019,2,520001,1828617,3823390190,"insert into top_trans values (251,'andhra-pradesh',2019,2,520001,1828617,3823390190.09223);"
252,andhra-pradesh,2019,2,517501,949187,1669949939,"insert into top_trans values (252,'andhra-pradesh',2019,2,517501,949187,1669949938.50769);"
253,andhra-pradesh,2019,2,522001,839909,1759418776,"insert into top_trans values (253,'andhra-pradesh',2019,2,522001,839909,1759418775.98097);"
254,andhra-pradesh,2019,2,530016,793798,1257915826,"insert into top_trans values (254,'andhra-pradesh',2019,2,530016,793798,1257915825.56886);"
255,andhra-pradesh,2019,2,517507,760335,1412863012,"insert into top_trans values (255,'andhra-pradesh',2019,2,517507,760335,1412863012.24076);"
256,andhra-pradesh,2019,2,515001,567306,1282118916,"insert into top_trans values (256,'andhra-pradesh',2019,2,515001,567306,1282118916.20941);"
257,andhra-pradesh,2019,2,530003,520142,718170914.4,"insert into top_trans values (257,'andhra-pradesh',2019,2,530003,520142,718170914.395836);"
258,andhra-pradesh,2019,2,520010,490697,973983824.5,"insert into top_trans values (258,'andhra-pradesh',2019,2,520010,490697,973983824.54729);"
259,andhra-pradesh,2019,2,530017,480905,650710126.3,"insert into top_trans values (259,'andhra-pradesh',2019,2,530017,480905,650710126.338219);"
260,andhra-pradesh,2019,3,530001,2944756,6693257654,"insert into top_trans values (260,'andhra-pradesh',2019,3,530001,2944756,6693257653.90113);"
261,andhra-pradesh,2019,3,520001,1905190,4414503366,"insert into top_trans values (261,'andhra-pradesh',2019,3,520001,1905190,4414503365.69951);"
262,andhra-pradesh,2019,3,517501,1434209,2203932856,"insert into top_trans values (262,'andhra-pradesh',2019,3,517501,1434209,2203932856.2972);"
263,andhra-pradesh,2019,3,530016,1196020,1658162549,"insert into top_trans values (263,'andhra-pradesh',2019,3,530016,1196020,1658162548.56283);"
264,andhra-pradesh,2019,3,517507,1060513,1854927352,"insert into top_trans values (264,'andhra-pradesh',2019,3,517507,1060513,1854927351.73665);"
265,andhra-pradesh,2019,3,522001,1003916,2216532549,"insert into top_trans values (265,'andhra-pradesh',2019,3,522001,1003916,2216532548.7258);"
266,andhra-pradesh,2019,3,515001,868052,1667826832,"insert into top_trans values (266,'andhra-pradesh',2019,3,515001,868052,1667826831.86504);"
267,andhra-pradesh,2019,3,530003,858005,970993081.2,"insert into top_trans values (267,'andhra-pradesh',2019,3,530003,858005,970993081.171244);"
268,andhra-pradesh,2019,3,530017,799271,911939243.1,"insert into top_trans values (268,'andhra-pradesh',2019,3,530017,799271,911939243.061892);"
269,andhra-pradesh,2019,3,530026,711726,1095056836,"insert into top_trans values (269,'andhra-pradesh',2019,3,530026,711726,1095056835.98581);"
270,andhra-pradesh,2019,4,530001,4185063,9160387223,"insert into top_trans values (270,'andhra-pradesh',2019,4,530001,4185063,9160387223.4497);"
271,andhra-pradesh,2019,4,520001,2544877,5933007157,"insert into top_trans values (271,'andhra-pradesh',2019,4,520001,2544877,5933007156.53534);"
272,andhra-pradesh,2019,4,517501,1920211,3073084030,"insert into top_trans values (272,'andhra-pradesh',2019,4,517501,1920211,3073084029.92566);"
273,andhra-pradesh,2019,4,530016,1591033,2295184224,"insert into top_trans values (273,'andhra-pradesh',2019,4,530016,1591033,2295184224.1451);"
274,andhra-pradesh,2019,4,530026,1438154,2509394596,"insert into top_trans values (274,'andhra-pradesh',2019,4,530026,1438154,2509394595.54145);"
275,andhra-pradesh,2019,4,517507,1406768,2478459133,"insert into top_trans values (275,'andhra-pradesh',2019,4,517507,1406768,2478459132.77059);"
276,andhra-pradesh,2019,4,522001,1324202,2927313968,"insert into top_trans values (276,'andhra-pradesh',2019,4,522001,1324202,2927313967.68323);"
277,andhra-pradesh,2019,4,515001,1202983,2376869517,"insert into top_trans values (277,'andhra-pradesh',2019,4,515001,1202983,2376869516.6842);"
278,andhra-pradesh,2019,4,530003,1131832,1339103328,"insert into top_trans values (278,'andhra-pradesh',2019,4,530003,1131832,1339103327.88792);"
279,andhra-pradesh,2019,4,530017,1084796,1266927471,"insert into top_trans values (279,'andhra-pradesh',2019,4,530017,1084796,1266927471.33179);"
280,andhra-pradesh,2020,1,530026,6695271,15258657487,"insert into top_trans values (280,'andhra-pradesh',2020,1,530026,6695271,15258657486.8622);"
281,andhra-pradesh,2020,1,517501,2196548,3731404466,"insert into top_trans values (281,'andhra-pradesh',2020,1,517501,2196548,3731404465.72906);"
282,andhra-pradesh,2020,1,530016,1661816,2593325339,"insert into top_trans values (282,'andhra-pradesh',2020,1,530016,1661816,2593325339.04728);"
283,andhra-pradesh,2020,1,517507,1554974,2719620696,"insert into top_trans values (283,'andhra-pradesh',2020,1,517507,1554974,2719620696.03256);"
284,andhra-pradesh,2020,1,515001,1346804,2696427931,"insert into top_trans values (284,'andhra-pradesh',2020,1,515001,1346804,2696427930.6755);"
